,Text_clean,positive_score,negative_score,polarity_score,number_words,subjectivity,Sentiment
1339,rawlinson didnt design model s prototype was done before he joined &amp he left us in the lurch just as t,0,1,-0.9999990000010001,10,0.09999999000000101,Most Negative
1340,were pretty close to the manufacturing size limit for a milled copper &amp steel ja,1,1,0.0,11,0.1818181652892577,Neutral
1341,a la guerre comme la guerre,0,0,0.0,5,0.0,Neutral
1342,haha,0,0,0.0,1,0.0,Neutral
1343,and starts tweeting,0,0,0.0,2,0.0,Neutral
1344,if you bombard earth with enough photons eventually it emits a tesla ak,1,1,0.0,7,0.285714244897965,Neutral
1345,there is already bidirectional communication between human &amp ai via phones &amp computers its just lo,0,0,0.0,11,0.0,Neutral
1346,above  likely to make it,0,0,0.0,1,0.0,Neutral
1347,this is a test engine flight articles are fixed with no gimbal,0,0,0.0,6,0.0,Neutral
1348,worth noting that thrust is only slightly higher with the big bell nozzle version larger bell is primarily,1,0,0.9999990000010001,12,0.08333332638888948,Most Positive
1349, the first raptor vacuum engine rvac for starship has shipped from spacexs rocket factory in hawthorne california to our dev,0,0,0.0,12,0.0,Neutral
1350,yes,0,0,0.0,0,0.0,Neutral
1351,chart understates lithium ion potential by roughly  ,0,0,0.0,6,0.0,Neutral
1352,model rated as most reliable car,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1353,turns out you can make anything fly haha,0,0,0.0,4,0.0,Neutral
1354,exactly this is not fully appreciated,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1355,starship sn flew asimilar hop to sn but it was a much smoother &amp faster operation,2,0,0.99999950000025,11,0.1818181652892577,Most Positive
1356,u+feu+feau+fagiga berlin mannschaftu+fau+feu+feavielen dank fr ihre hervorragende arbeit an giga berlin,0,0,0.0,10,0.0,Neutral
1357,great trip to germany support from government &amp people is super appreciated,4,0,0.9999997500000625,10,0.39999996000000404,Most Positive
1358,u+fu+f,0,0,0.0,1,0.0,Neutral
1359, deployment of starlink satellites confirmed,0,0,0.0,4,0.0,Neutral
1360, liftoff,0,0,0.0,1,0.0,Neutral
1361,trust ur butt haha,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1362,an ai with u+f picking as its goal will result in strawberry fields forever,0,0,0.0,8,0.0,Neutral
1363,over time outer will have ~,0,0,0.0,3,0.0,Neutral
1364,yeah,0,0,0.0,1,0.0,Neutral
1365,just go through resonant modes fast its when you hang out there that problems arise,1,2,-0.33333322222225925,6,0.49999991666668053,Negative
1366,the outer ring of booster engines  of  hav,0,0,0.0,5,0.0,Neutral
1367,videodrome,0,0,0.0,1,0.0,Neutral
1368,,0,0,0.0,0,0.0,Neutral
1369,,0,0,0.0,0,0.0,Neutral
1370,sorry sir i think i have momentinertiaphobia,0,1,-0.9999990000010001,2,0.499999750000125,Most Negative
1371, falcon first stage lands at landing zone to complete this boosters fourth flight,0,0,0.0,9,0.0,Neutral
1372,yeah,0,0,0.0,1,0.0,Neutral
1373,lhc tbh,0,0,0.0,2,0.0,Neutral
1374,,0,0,0.0,0,0.0,Neutral
1375,if you ever want to build a long accelerator tunnel straight or circular i know some people,0,0,0.0,7,0.0,Neutral
1376, after launching saocom b and two rideshare payloads to orbit falcon s first stage returns to earth and lands at landing zon,0,0,0.0,12,0.0,Neutral
1377, deployment of saocom b confirmed,0,0,0.0,3,0.0,Neutral
1378, falcon s first stage has landed at landing zone,0,0,0.0,5,0.0,Neutral
1379, liftoff,0,0,0.0,1,0.0,Neutral
1380,cool,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1381, snout boops,0,0,0.0,2,0.0,Neutral
1382,physics is the law everything else is a recommendation,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1383,if some company has solved a useful thing that we can just buy that would be great its,2,0,0.99999950000025,5,0.399999920000016,Most Positive
1384,tesla germany designed &amp built the vaccine rna printers for curevac but subject to some curevac ip th,0,0,0.0,13,0.0,Neutral
1385,technically james watt measured a pony added  &amp rounded up haha,0,0,0.0,10,0.0,Neutral
1386,also critical thinking,0,1,-0.9999990000010001,2,0.499999750000125,Most Negative
1387,alexander and the rise of hellenism and film studies,0,0,0.0,5,0.0,Neutral
1388,wow i super loved astronomy but took it at queens not penn definitely one of my favorite class,4,0,0.9999997500000625,8,0.4999999375000079,Most Positive
1389,yeah he sent it to me through a mutual physics prof friend at caltech cern very ba,0,0,0.0,8,0.0,Neutral
1390,its too embarrassing,0,1,-0.9999990000010001,1,0.9999990000010001,Most Negative
1391,just learned that my physics prof from penn is head of fermilab &amp still has some of my old homework u+au+fef,0,0,0.0,10,0.0,Neutral
1392,it is unfortunately common for many in academia to overweight the value of ideas &amp underweight bringing,0,2,-0.99999950000025,8,0.24999996875000394,Most Negative
1393,people are extremely unlikely to die of covid sars cov alone if you,0,2,-0.99999950000025,6,0.33333327777778704,Most Negative
1394,that &amp giga berlin are why im headed to germany this week convers,0,0,0.0,9,0.0,Neutral
1395,antibody half life for cov is very short in a study that spacex did working with harvard,0,0,0.0,9,0.0,Neutral
1396,yeah,0,0,0.0,1,0.0,Neutral
1397,one person at tesla out of  was hospitalized in serious condition he,0,0,0.0,4,0.0,Neutral
1398,some of the tests we initially tried at tesla were ~ false positive including some fro,1,1,0.0,8,0.24999996875000394,Neutral
1399,not yet,0,0,0.0,0,0.0,Neutral
1400,yes,0,0,0.0,0,0.0,Neutral
1401,people read too much into this level of detail its not useful for predicting the future nor can,1,0,0.9999990000010001,6,0.16666663888889352,Most Positive
1402,critical feedback is always appreciated btw,1,1,0.0,4,0.49999987500003124,Neutral
1403,we cant have a blanket pass but maybe for some events,0,0,0.0,3,0.0,Neutral
1404,boost,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1405,later versions of a larger device would have that potential,0,0,0.0,4,0.0,Neutral
1406,yup,0,0,0.0,1,0.0,Neutral
1407,actually c although the syntax could be improved esthetically,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1408,i like c because it avoids class warfare,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1409,a nightcap would probably work best,2,0,0.99999950000025,2,0.99999950000025,Most Positive
1410,pretty much,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1411,good summary,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1412,conceptual telepathy,0,0,0.0,2,0.0,Neutral
1413, if you ever fantasize about having been an s engineer working in edisons lab apply to work at ,1,0,0.9999990000010001,7,0.1428571224489825,Most Positive
1414,ahem starting soon,0,0,0.0,2,0.0,Neutral
1415,all of physics is either impossible or trivial it is impossible until you understand it and then it becomes trivial e rutherford,0,4,-0.9999997500000625,7,0.57142848979593,Most Negative
1416,giant gap between experimental medical device for use only in patients with extreme medical problems &amp wid,0,1,-0.9999990000010001,12,0.08333332638888948,Most Negative
1417,testing with shorter rvac skirt went well full length skirt test coming soon,1,0,0.9999990000010001,9,0.11111109876543349,Most Positive
1418,neuralink product demo in hours webcast at ,0,0,0.0,5,0.0,Neutral
1419,raptor reached mt f over half a million pounds of thrust at peak pressure wit,0,0,0.0,10,0.0,Neutral
1420,good chance something will slip but yeah sunday is intense,1,1,0.0,6,0.33333327777778704,Neutral
1421,only need engines,0,0,0.0,1,0.0,Neutral
1422,boring co tunnel in vegas is only a few months from being operational,0,1,-0.9999990000010001,5,0.199999960000008,Most Negative
1423,neuralink this month &amp tesla next month spacex probably october we will have made a lot of progre,0,0,0.0,11,0.0,Neutral
1424,soon,0,0,0.0,0,0.0,Neutral
1425,theyre quite accurate,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1426,that number sure comes up a lot u+fu+f,0,0,0.0,3,0.0,Neutral
1427,im fine with reasonable drone footage just needs to be at a fair distance &amp not coming r,3,0,0.9999996666667778,10,0.299999970000003,Most Positive
1428,thanks to a smart and hardworking team at tesla these sure are wild times,1,1,0.0,6,0.33333327777778704,Neutral
1429,much appreciated this was a serious attack,1,1,0.0,2,0.99999950000025,Neutral
1430,brave starhopper carried the day,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1431,only so many days,0,0,0.0,1,0.0,Neutral
1432,we were too obtuse for our own good although i think it works esthetically those are folded over c,2,1,0.33333322222225925,5,0.599999880000024,Positive
1433,but actually nothing was surprised to hear theyre across the road adding silicon to carbon anode,0,0,0.0,8,0.0,Neutral
1434,nothing u+f,0,0,0.0,1,0.0,Neutral
1435,then they leave the house and hardly ever call their parents,0,0,0.0,4,0.0,Neutral
1436,the big bang started very very smol,0,0,0.0,4,0.0,Neutral
1437,asimov was u+fu+f,0,0,0.0,2,0.0,Neutral
1438,should we believe things proportionate to the evidence that they are true yes,0,0,0.0,4,0.0,Neutral
1439,olde skoole analog synthesizer from ancient britain,0,0,0.0,6,0.0,Neutral
1440,,0,0,0.0,0,0.0,Neutral
1441,was just there &amp weather was calm sure hope it stays that way,1,0,0.9999990000010001,6,0.16666663888889352,Most Positive
1442,tesla brake lights are powered by a miniverse inside a microverse,0,0,0.0,7,0.0,Neutral
1443,exactly,0,0,0.0,0,0.0,Neutral
1444,no were focused on developing new products &amp scaling production,0,0,0.0,7,0.0,Neutral
1445,yes will show v still far from lasik but could get pretty close in a few years,1,0,0.9999990000010001,5,0.199999960000008,Most Positive
1446,lengthy background on neuralink by,0,1,-0.9999990000010001,3,0.33333322222225925,Most Negative
1447,live webcast of working devicefriday pm pacific,0,0,0.0,6,0.0,Neutral
1448,astronaughty,0,0,0.0,1,0.0,Neutral
1449,no,0,0,0.0,0,0.0,Neutral
1450,mars is easier than the moon for propellant production could get,1,0,0.9999990000010001,5,0.199999960000008,Most Positive
1451,starship propellant is ~ oxygen so an o plant on the moon would be enou,0,0,0.0,7,0.0,Neutral
1452,now i want candy,0,0,0.0,1,0.0,Neutral
1453,theres a lot of frozen co &amp ho on mars heating the planet will densify the atmosphere its solvable,0,1,-0.9999990000010001,11,0.09090908264462885,Most Negative
1454,perhaps one day there will be an ocean on the northern part of mars,0,0,0.0,5,0.0,Neutral
1455,its almost working reliably,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1456,very different computers are needed for training vs inference fsd is mostly int but dojo is,0,0,0.0,7,0.0,Neutral
1457,not exactly gpus for nn lots of cores optimized for dot products with fast local memory &amp sup,1,0,0.9999990000010001,12,0.08333332638888948,Most Positive
1458,no &amp not possible at this scale,0,0,0.0,3,0.0,Neutral
1459,orbital launch mount,0,0,0.0,3,0.0,Neutral
1460,yeah occasional flights from land are ok but frequent daily flights probably need ~km   m,0,0,0.0,8,0.0,Neutral
1461,sure,0,0,0.0,0,0.0,Neutral
1462,on it,0,0,0.0,0,0.0,Neutral
1463,i tried to warn them but they just dug their own grave twice as fast,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1464,wh kg *with* high cycle life produced in volume not just a lab is not far probably to years,0,0,0.0,11,0.0,Neutral
1465,starship super heavy which is ~x mass of zenit will mostly launch from ocean spaceports long term,1,0,0.9999990000010001,11,0.09090908264462885,Most Positive
1466, tesla model is most satisfying car across all ages study reveals,1,0,0.9999990000010001,7,0.1428571224489825,Most Positive
1467,starship super heavy is ~x bigger in mass &amp volume,1,0,0.9999990000010001,9,0.11111109876543349,Most Positive
1468,a metaphor for life,0,0,0.0,2,0.0,Neutral
1469, power is flowing again from the grid grateful for my and hours of uninterrupted backup power u+au+fefu+au+fefu+au+fef ht,1,0,0.9999990000010001,10,0.09999999000000101,Most Positive
1470,accurate distance calculation using only vision is fundamental other sensors can help but are not fundamental,1,0,0.9999990000010001,7,0.1428571224489825,Most Positive
1471,uh oh,0,0,0.0,1,0.0,Neutral
1472,more fun games coming soon to ur tesla,1,0,0.9999990000010001,5,0.199999960000008,Most Positive
1473,strikes again,0,0,0.0,1,0.0,Neutral
1474,sorry noise reduction has gotten much better recently &amp will continue to improve,2,2,0.0,7,0.57142848979593,Neutral
1475,u+f,0,0,0.0,1,0.0,Neutral
1476,hardcore techno aber vielleicht ein bisschen fahrstuhlmusik auf der toilette,0,0,0.0,10,0.0,Neutral
1477,new tesla feature coming that enables your car to play snake jazz or polynesian elevator music through its outside speakers wherever you go,0,0,0.0,12,0.0,Neutral
1478,,0,0,0.0,0,0.0,Neutral
1479,hopefully we have achieved ai symbiosis by then,0,0,0.0,3,0.0,Neutral
1480,or a self perpetuating autocracy based on a farcical aquatic ceremony where the king is chosen by a wise panzer in a lake,1,1,0.0,11,0.1818181652892577,Neutral
1481,direct democracy short comprehensible laws voted on directly by the people snake jazz,0,0,0.0,10,0.0,Neutral
1482,u+fdu+fb,0,0,0.0,1,0.0,Neutral
1483,its quite hard for us to write the software needed to cover basic car functionality but maybe we c,0,1,-0.9999990000010001,8,0.12499998437500197,Most Negative
1484,gpt  sounds like simon &amp garfunkel lyrics,1,0,0.9999990000010001,7,0.1428571224489825,Most Positive
1485,bureaucracy is inherently kafkaesque,0,0,0.0,3,0.0,Neutral
1486,dankeschn brandenburg &amp grnheide,0,0,0.0,5,0.0,Neutral
1487,true u+fu+f,0,0,0.0,2,0.0,Neutral
1488,u+f,0,0,0.0,1,0.0,Neutral
1489,medical check is a ok,0,0,0.0,2,0.0,Neutral
1490,he might run for president in,0,0,0.0,2,0.0,Neutral
1491,not having long chain hydrocarbons &amp lowering preburner combustion temperature make a big difference,0,0,0.0,12,0.0,Neutral
1492,yes,0,0,0.0,0,0.0,Neutral
1493,yes,0,0,0.0,0,0.0,Neutral
1494,absolutely needs liquid cooling were applying our experience,0,0,0.0,5,0.0,Neutral
1495,thats an error in canada the lease payment is specifically lower than loan financing as tesla expec,0,1,-0.9999990000010001,10,0.09999999000000101,Most Negative
1496,we will push for ten flights with starlink,0,0,0.0,4,0.0,Neutral
1497,almost never need to replace whole engine but some individual parts like,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1498,mostly for employees but well support public access whenever its,2,0,0.99999950000025,4,0.49999987500003124,Most Positive
1499,absolutely u+f u+fdd,0,0,0.0,3,0.0,Neutral
1500,i dont want be cavalier but there isnt an obvious limit + flights are possi,0,1,-0.9999990000010001,8,0.12499998437500197,Most Negative
1501,ive been working in boca since sunday august heat &amp humidity in south texas is int,0,0,0.0,12,0.0,Neutral
1502,dojo v isnt done yet about a year away not just about the chips power,0,0,0.0,5,0.0,Neutral
1503,scorcher vi,0,0,0.0,2,0.0,Neutral
1504,yes,0,0,0.0,0,0.0,Neutral
1505,elevator music is underrated,0,0,0.0,3,0.0,Neutral
1506,its counter intuitive but raptor has so much thrust at h,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1507, big updates in u+feu+fe trans canada supercharging u+ model y deliveries u+ leasing for model y &amp model u+faf,0,0,0.0,16,0.0,Neutral
1508,payload reduction due to reusability of booster &amp fairing is &lt for f &amp recovery &amp refurb is &lt,1,0,0.9999990000010001,18,0.055555552469135974,Most Positive
1509,yes it will have huge nuts haha,0,0,0.0,3,0.0,Neutral
1510,we really need a bigger one so adults can squeeze in too guaranteed to make a party more fun works well with flamethrowers,3,0,0.9999996666667778,9,0.33333329629630043,Most Positive
1511,my favorite is one in tension other dof in compression new roadster w,1,1,0.0,5,0.399999920000016,Neutral
1512,yes,0,0,0.0,0,0.0,Neutral
1513,aloha welcome back from space u+fab,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1514,yeah will post shortly,0,0,0.0,3,0.0,Neutral
1515,winning worst person ive ever worked with is not easy some real champions are vying for that title,3,1,0.49999987500003124,10,0.39999996000000404,Positive
1516,fairing chute control &amp ship control are closing the loop locally both operating on spacex autopilot,0,0,0.0,13,0.0,Neutral
1517,ms tree catches fairing in her net,0,0,0.0,5,0.0,Neutral
1518,u+f,0,0,0.0,1,0.0,Neutral
1519, falcon s first stage has landed on the of course i still love you droneship first time a booster has completed six flights,1,0,0.9999990000010001,9,0.11111109876543349,Most Positive
1520,up there somewhere cruising through deep space,0,0,0.0,3,0.0,Neutral
1521,must be aliens,0,0,0.0,1,0.0,Neutral
1522,yes,0,0,0.0,0,0.0,Neutral
1523,this little spit of dirt will take us to mars,0,1,-0.9999990000010001,3,0.33333322222225925,Most Negative
1524,humans are swiftly becoming a small percentage of total compute,0,0,0.0,6,0.0,Neutral
1525,max demonstrated raptor thrust is ~ tons &amp min is ~ tons so theyre actually,0,0,0.0,12,0.0,Neutral
1526,u+fa,0,0,0.0,1,0.0,Neutral
1527,thats engine sn were building sn of the ship,0,0,0.0,5,0.0,Neutral
1528,sn is about to be tested &amp has several upgrades over bar engine for reference bar on r,0,0,0.0,9,0.0,Neutral
1529,raptor engine just reached bar chamber pressure without exploding,0,0,0.0,7,0.0,Neutral
1530,yeah starship will be a tiny dot at km hard to see with naked eye well do lots of flights,1,1,0.0,10,0.19999998000000202,Neutral
1531,very impressive render note legs will be bigger &amp there,1,0,0.9999990000010001,7,0.1428571224489825,Most Positive
1532,this might sting a little,0,1,-0.9999990000010001,1,0.9999990000010001,Most Negative
1533,the early investor part of tesla is wrong that bs has been pushed by eberhard worst person ive ever,0,3,-0.9999996666667778,11,0.2727272479338866,Most Negative
1534,also there could be long period comets that intersect earth right now we just havent observed the,1,0,0.9999990000010001,7,0.1428571224489825,Most Positive
1535,pretty much,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1536,cybertruck option package,0,0,0.0,3,0.0,Neutral
1537,wow,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1538,my button twiddling makes no sense at all u+fu+f,0,0,0.0,5,0.0,Neutral
1539,you got it,0,0,0.0,0,0.0,Neutral
1540,thats a great one,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1541,tanks the memery   panzer of the lake,0,1,-0.9999990000010001,4,0.24999993750001562,Most Negative
1542,some big milestones coming up,0,0,0.0,3,0.0,Neutral
1543,africa is big,0,0,0.0,2,0.0,Neutral
1544,bold move sir bold move,0,0,0.0,5,0.0,Neutral
1545,thank you tesla is most honored,2,0,0.99999950000025,2,0.99999950000025,Most Positive
1546,very real possibility,0,0,0.0,2,0.0,Neutral
1547,u+au+fef,0,0,0.0,1,0.0,Neutral
1548,u+fu+f,0,0,0.0,1,0.0,Neutral
1549,please trash me on wikipedia im begging you,0,2,-0.99999950000025,4,0.49999987500003124,Most Negative
1550,history is written by the victors except on wikipedia haha,0,0,0.0,5,0.0,Neutral
1551,cover of barbie girl,0,0,0.0,3,0.0,Neutral
1552,yes probably more accurate to say great filters plural,2,0,0.99999950000025,4,0.49999987500003124,Most Positive
1553,yes its called cyber girl,0,0,0.0,3,0.0,Neutral
1554,we must pass the great filter,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1555,sounds right,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1556,seriously,0,0,0.0,0,0.0,Neutral
1557,crysis rocks,0,0,0.0,2,0.0,Neutral
1558,a truly useful exaflop at de facto fp,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1559,metal has a fudge like consistency near its melting point so you can just smoosh it together,1,1,0.0,6,0.33333327777778704,Neutral
1560,this is how we make falcon,0,0,0.0,2,0.0,Neutral
1561,,0,0,0.0,0,0.0,Neutral
1562,this is out of our hands so hard to predict maybe on order of billion km of re,0,1,-0.9999990000010001,6,0.16666663888889352,Most Negative
1563,yes,0,0,0.0,0,0.0,Neutral
1564,u+fu+f hasty govt u+fu+f,0,1,-0.9999990000010001,4,0.24999993750001562,Most Negative
1565,a lot of work remains technically we have it working in,1,0,0.9999990000010001,5,0.199999960000008,Most Positive
1566,dojo is still being built maybe a year or so from v,0,0,0.0,3,0.0,Neutral
1567,autopilot was trapped in a local maximum labeling single camera images uncorrelate,0,1,-0.9999990000010001,9,0.11111109876543349,Most Negative
1568,your insights over the years have been excellent thats approximately right,2,0,0.99999950000025,4,0.49999987500003124,Most Positive
1569,absolutely but it doesnt seem that govt can move fast enough,2,0,0.99999950000025,5,0.399999920000016,Most Positive
1570,ok,0,0,0.0,0,0.0,Neutral
1571,it will blow ur mind haha,0,1,-0.9999990000010001,4,0.24999993750001562,Most Negative
1572,our main engineering locations are palo alto austin &amp seattle but working remotely is acceptable for exceptional candidates,1,0,0.9999990000010001,14,0.07142856632653098,Most Positive
1573,i want to do electric vtol supersonic sooo bad but my brain will overload,0,1,-0.9999990000010001,7,0.1428571224489825,Most Negative
1574,asteroid impact risk is well understood but not comets those worry me,1,2,-0.33333322222225925,6,0.49999991666668053,Negative
1575,great mission patch design,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1576,haha true,0,0,0.0,2,0.0,Neutral
1577,yup,0,0,0.0,1,0.0,Neutral
1578,exactly,0,0,0.0,0,0.0,Neutral
1579,also definitely coming haha will only be on relatively recent cars,0,0,0.0,4,0.0,Neutral
1580,sorry this is embarrassingly late two factor authentication via sms or a,0,2,-0.99999950000025,5,0.399999920000016,Most Negative
1581,yes were labeling bumps &amp potholes so the car can slow down or steer around them when safe to do so,1,2,-0.33333322222225925,9,0.33333329629630043,Negative
1582,not perfectly at first but yes will take maybe a year or so to get really good at,2,0,0.99999950000025,3,0.6666664444445185,Most Positive
1583,this is what i meant by d,0,0,0.0,1,0.0,Neutral
1584,the fsd improvement will come as a quantum leap because its a fundamental architectural rewrite,1,0,0.9999990000010001,7,0.1428571224489825,Most Positive
1585,tesla is developing a nn training computer called dojo to process truly vast amounts of video data its a beast p,0,0,0.0,13,0.0,Neutral
1586,more software improvements coming,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1587,significant improvements coming to s x air suspension soon via software update will simultaneously,2,0,0.99999950000025,8,0.24999996875000394,Most Positive
1588,ho ch co n iron nickel chrome aluminum not necessarily in that order will matter far m,0,0,0.0,9,0.0,Neutral
1589,what are the odds ,0,0,0.0,1,0.0,Neutral
1590,the rate of improvement from original gpt to gpt  is impressive if this rate of improvement,3,0,0.9999996666667778,8,0.3749999531250059,Most Positive
1591,tesla team is working hard on increasing powerwall production,0,1,-0.9999990000010001,7,0.1428571224489825,Most Negative
1592, news &amp are targeting no earlier than oct for crew dragons first operational mission to the,0,0,0.0,10,0.0,Neutral
1593,sn,0,0,0.0,1,0.0,Neutral
1594,impressive,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1595,psyche,0,0,0.0,1,0.0,Neutral
1596,yes integrated with the tip of the nose,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1597,this is important,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1598,probably not faster than utility power can be restored powerwall powerpack megapack can certainly,2,0,0.99999950000025,7,0.285714244897965,Most Positive
1599,starship fairing wil,0,0,0.0,3,0.0,Neutral
1600,you are correct this is a substantial underpayment compared to what ula has received,1,0,0.9999990000010001,6,0.16666663888889352,Most Positive
1601,so why is this madness acceptable for boeing lockheed rockets,0,1,-0.9999990000010001,5,0.199999960000008,Most Negative
1602,nobody would suggest buying airplanes that only fly once &amp then crash into the ocean that would be absurd,0,2,-0.99999950000025,9,0.22222219753086697,Most Negative
1603,i generally try my best not to be on patents,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1604,efficiently reusable rockets are all that matter for making life multiplanetary &amp space power becau,1,0,0.9999990000010001,12,0.08333332638888948,Most Positive
1605,will be amazing to see it in operation biggest casting machine ever made will make rear body in a,1,0,0.9999990000010001,9,0.11111109876543349,Most Positive
1606,sorry to hear this what can we do to help,0,1,-0.9999990000010001,1,0.9999990000010001,Most Negative
1607,no surprise,0,0,0.0,1,0.0,Neutral
1608,aiming to make it super fun,2,0,0.99999950000025,4,0.49999987500003124,Most Positive
1609,a little toastier each flight,0,0,0.0,2,0.0,Neutral
1610,same hex tiles slightly different mounting method need bigger sections of tiles to see how they hold up,0,0,0.0,9,0.0,Neutral
1611,sn will be new alloy test tank taken to burst pressure sn will have body flaps &amp nosecone,0,1,-0.9999990000010001,12,0.08333332638888948,Most Negative
1612,sn &amp at starship production complex in texas,0,1,-0.9999990000010001,7,0.1428571224489825,Most Negative
1613,one day soon i will wear this outfit,0,0,0.0,3,0.0,Neutral
1614,i was trying to channel herb tarlek from wkrp,0,0,0.0,4,0.0,Neutral
1615,note the fabulous plaid jacket &amp gingham shirt combo u+f,1,0,0.9999990000010001,10,0.09999999000000101,Most Positive
1616,twin peaks,0,0,0.0,2,0.0,Neutral
1617,working on my moms cousins farm in saskatchewan at age  i think we did a barn raising that day,0,0,0.0,9,0.0,Neutral
1618,,0,0,0.0,0,0.0,Neutral
1619,not sure yet but hopefully will need leg &amp other repairs probably sn flies before sn we need,0,0,0.0,7,0.0,Neutral
1620,clearly,1,0,0.9999990000010001,0,1000000.0,Most Positive
1621, spot the tiny humans this shot really puts it into scale a full blown starship and superheavy will be hard to fat,0,2,-0.99999950000025,12,0.16666665277777895,Most Negative
1622,also true,0,0,0.0,1,0.0,Neutral
1623,u+fu+f,0,0,0.0,1,0.0,Neutral
1624,over time since we give all employees shares my ownership is diluted automatically from,0,0,0.0,7,0.0,Neutral
1625, videos like this will always amaze meastronomer jan koet captured this video in of saturn appearing behind t,2,0,0.99999950000025,9,0.22222219753086697,Most Positive
1626,i wonder if he reads his twitter feed,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1627,and why aim your attacks at tesla when were doing more than any other company on earth to advance,0,1,-0.9999990000010001,6,0.16666663888889352,Most Negative
1628,that bs was pushed by oil &amp gas interests to distract people from the  *trillion* per year they re,1,2,-0.33333322222225925,13,0.23076921301775286,Negative
1629,u+faf,0,0,0.0,1,0.0,Neutral
1630,good analysis he also includes a govt loan for high efficiency vehicles that tesla paid b,1,0,0.9999990000010001,10,0.09999999000000101,Most Positive
1631,u+faf,0,0,0.0,1,0.0,Neutral
1632,yeah full name of engine is velociraptor or raptor for short,0,0,0.0,6,0.0,Neutral
1633,haha good catch booster will have fixed legs that add ~m in height,1,0,0.9999990000010001,9,0.11111109876543349,Most Positive
1634,i think we can get velociraptor t w on par with merlin latter also s,0,0,0.0,3,0.0,Neutral
1635,it will look crazy tall with booster &amp fairing at m   ft,0,1,-0.9999990000010001,7,0.1428571224489825,Most Negative
1636,ok,0,0,0.0,0,0.0,Neutral
1637,apart from failing to quarantine elderly at risk people early a mistake they recognize they were right,1,3,-0.49999987500003124,8,0.4999999375000079,Negative
1638,,0,0,0.0,0,0.0,Neutral
1639,good piece on giga berlin construction,1,0,0.9999990000010001,5,0.199999960000008,Most Positive
1640,this seems increasingly likely,0,0,0.0,1,0.0,Neutral
1641, falcon s first stage has landed on the of course i still love you droneship,1,0,0.9999990000010001,5,0.199999960000008,Most Positive
1642,this is gonna be great,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1643,sn,0,0,0.0,1,0.0,Neutral
1644, looking up in model y,0,0,0.0,1,0.0,Neutral
1645, starship takes flight,0,0,0.0,3,0.0,Neutral
1646,well do several short hops to smooth out launch process then go high altitude with body flaps,2,0,0.99999950000025,9,0.22222219753086697,Most Positive
1647,soon,0,0,0.0,0,0.0,Neutral
1648,v legs will be ~ longer v legs will be much wider &amp taller like falcon bu,1,0,0.9999990000010001,10,0.09999999000000101,Most Positive
1649,progress is accelerating,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1650, launch starship sn has launched on a meter test hop at spacex boca chicaunder the power of raptor sn sn h,0,0,0.0,14,0.0,Neutral
1651,exactly,0,0,0.0,0,0.0,Neutral
1652,mars is looking real,0,0,0.0,2,0.0,Neutral
1653,possible flight in mins,0,0,0.0,2,0.0,Neutral
1654,most likely,0,0,0.0,0,0.0,Neutral
1655,true,0,0,0.0,1,0.0,Neutral
1656,highly likely down the road,0,0,0.0,2,0.0,Neutral
1657,true fact,0,0,0.0,2,0.0,Neutral
1658,scrubbed for the day a raptor turbopump spin start valve didnt open triggering an automatic abo,0,0,0.0,12,0.0,Neutral
1659,im in the boca control room hop attempt in ~ minutes,0,0,0.0,8,0.0,Neutral
1660, we are going to go to the moon we are going to have a base on the moon we are going to send people to mars and make,0,0,0.0,7,0.0,Neutral
